"日付け","終値","始値","高値","安値","出来高","変化率 %"
"2021-04-21","1,888.18","1,897.91","1,899.91","1,879.68","1.26B","-1.98%"
"2021-04-20","1,926.25","1,940.92","1,940.92","1,922.53","1.09B","-1.55%"
"2021-04-19","1,956.56","1,960.81","1,965.49","1,953.98","918.23M","-0.22%"
"2021-04-16","1,960.87","1,963.74","1,964.69","1,952.67","909.15M","0.09%"
"2021-04-15","1,959.13","1,955.28","1,969.29","1,954.79","941.38M","0.36%"
"2021-04-14","1,952.18","1,953.92","1,955.52","1,946.17","1.04B","-0.33%"
"2021-04-13","1,958.55","1,957.91","1,971.78","1,955.89","1.02B","0.20%"
"2021-04-12","1,954.59","1,967.30","1,968.62","1,954.59","954.29M","-0.25%"
"2021-04-09","1,959.47","1,958.99","1,978.68","1,957.81","1.12B","0.39%"
"2021-04-08","1,951.86","1,962.93","1,962.93","1,946.33","1.13B","-0.79%"
"2021-04-07","1,967.43","1,961.03","1,970.36","1,950.48","1.08B","0.67%"
"2021-04-06","1,954.34","1,989.09","1,989.09","1,951.64","1.14B","-1.47%"
"2021-04-05","1,983.54","1,979.55","1,986.49","1,973.69","972.36M","0.60%"
"2021-04-02","1,971.62","1,975.01","1,980.02","1,964.20","1.00B","0.71%"
"2021-04-01","1,957.64","1,971.78","1,974.20","1,953.83","1.25B","0.19%"
"2021-03-31","1,954.00","1,966.63","1,976.82","1,954.00","1.33B","-1.21%"
"2021-03-30","1,977.86","1,980.42","1,982.95","1,967.13","1.34B","-0.78%"
"2021-03-29","1,993.34","2,004.11","2,005.75","1,975.09","1.83B","0.46%"
"2021-03-26","1,984.16","1,976.54","1,986.56","1,972.88","1.28B","1.46%"
"2021-03-25","1,955.55","1,940.76","1,962.05","1,939.73","1.24B","1.40%"
"2021-03-24","1,928.58","1,954.90","1,962.16","1,924.98","1.59B","-2.18%"
"2021-03-23","1,971.48","2,000.26","2,002.74","1,971.48","1.37B","-0.94%"
"2021-03-22","1,990.18","1,996.66","2,000.01","1,980.71","1.38B","-1.09%"
"2021-03-19","2,012.21","1,994.79","2,013.71","1,994.43","2.10B","0.18%"
"2021-03-18","2,008.51","1,995.48","2,011.58","1,992.54","1.60B","1.23%"
"2021-03-17","1,984.03","1,972.43","1,984.03","1,971.36","1.25B","0.13%"
"2021-03-16","1,981.50","1,967.62","1,981.50","1,967.52","1.42B","0.65%"
"2021-03-15","1,968.73","1,958.68","1,968.73","1,953.66","1.54B","0.91%"
"2021-03-12","1,951.06","1,929.33","1,951.06","1,922.54","1.58B","1.36%"
"2021-03-11","1,924.92","1,921.06","1,927.40","1,916.24","1.38B","0.27%"
"2021-03-10","1,919.74","1,918.16","1,922.87","1,912.97","1.39B","0.11%"
"2021-03-09","1,917.68","1,902.89","1,918.25","1,893.71","1.62B","1.27%"
"2021-03-08","1,893.58","1,916.33","1,919.62","1,885.49","1.51B","-0.14%"
"2021-03-05","1,896.18","1,876.85","1,896.18","1,859.88","1.43B","0.61%"
"2021-03-04","1,884.74","1,889.50","1,894.02","1,865.47","1.29B","-1.04%"
"2021-03-03","1,904.54","1,899.55","1,905.41","1,890.86","1.21B","0.51%"
"2021-03-02","1,894.85","1,915.17","1,915.17","1,883.31","1.29B","-0.40%"
"2021-03-01","1,902.48","1,888.61","1,903.97","1,887.28","1.25B","2.04%"
"2021-02-26","1,864.49","1,903.84","1,903.84","1,864.49","1.69B","-3.21%"
"2021-02-25","1,926.23","1,927.11","1,931.27","1,922.45","1.46B","1.22%"
"2021-02-24","1,903.07","1,934.48","1,934.51","1,903.07","1.57B","-1.82%"
"2021-02-22","1,938.35","1,947.35","1,952.86","1,936.23","1.25B","0.49%"
"2021-02-19","1,928.95","1,927.45","1,934.98","1,921.88","1.22B","-0.67%"
"2021-02-18","1,941.91","1,962.03","1,967.26","1,937.63","1.58B","-1.00%"
"2021-02-17","1,961.49","1,963.54","1,967.74","1,954.68","1.37B","-0.18%"
"2021-02-16","1,965.08","1,959.80","1,974.99","1,955.76","1.41B","0.57%"
"2021-02-15","1,953.94","1,945.77","1,956.60","1,942.54","1.28B","1.04%"
"2021-02-12","1,933.88","1,936.64","1,937.74","1,927.62","1.34B","0.16%"
"2021-02-10","1,930.82","1,921.26","1,934.75","1,919.14","1.32B","0.27%"
"2021-02-09","1,925.54","1,926.54","1,931.29","1,915.95","1.47B","0.08%"
"2021-02-08","1,923.95","1,898.37","1,924.42","1,898.32","1.59B","1.75%"
"2021-02-05","1,890.95","1,880.70","1,892.05","1,876.26","1.54B","1.38%"
"2021-02-04","1,865.12","1,870.12","1,877.34","1,861.64","1.34B","-0.32%"
"2021-02-03","1,871.09","1,858.50","1,871.09","1,857.41","1.37B","1.30%"
"2021-02-02","1,847.02","1,837.69","1,847.98","1,831.06","1.17B","0.94%"
"2021-02-01","1,829.84","1,806.63","1,832.68","1,806.63","1.15B","1.16%"
"2021-01-29","1,808.78","1,844.92","1,846.07","1,808.26","1.58B","-1.64%"
"2021-01-28","1,838.85","1,829.27","1,846.34","1,820.79","2.14B","-1.14%"
"2021-01-27","1,860.07","1,856.93","1,862.05","1,851.33","1.16B","0.65%"
"2021-01-26","1,848.00","1,853.64","1,858.44","1,847.85","1.07B","-0.75%"
"2021-01-25","1,862.00","1,862.88","1,863.22","1,854.02","1.02B","0.29%"
"2021-01-22","1,856.64","1,848.79","1,859.38","1,848.40","1.22B","-0.21%"
"2021-01-21","1,860.64","1,858.10","1,869.81","1,856.14","1.14B","0.60%"
"2021-01-20","1,849.58","1,860.67","1,860.95","1,840.50","1.15B","-0.34%"
"2021-01-19","1,855.84","1,850.45","1,860.69","1,848.15","1.01B","0.56%"
"2021-01-18","1,845.49","1,844.09","1,851.97","1,839.68","908.54M","-0.60%"
"2021-01-15","1,856.61","1,875.31","1,876.58","1,855.01","1.25B","-0.89%"
"2021-01-14","1,873.28","1,860.32","1,885.93","1,859.28","1.41B","0.48%"
"2021-01-13","1,864.40","1,852.93","1,867.23","1,852.15","1.24B","0.35%"
"2021-01-12","1,857.94","1,847.98","1,860.78","1,841.91","1.34B","0.16%"
"2021-01-08","1,854.94","1,832.68","1,854.94","1,829.05","1.39B","1.57%"
"2021-01-07","1,826.30","1,816.26","1,837.50","1,816.26","1.51B","1.68%"
"2021-01-06","1,796.18","1,790.86","1,802.98","1,789.68","1.18B","0.28%"
"2021-01-05","1,791.22","1,788.63","1,797.12","1,784.80","989.53M","-0.19%"
"2021-01-04","1,794.59","1,810.45","1,811.68","1,776.60","956.48M","-0.56%"
"2020-12-30","1,804.68","1,812.31","1,816.14","1,801.17","878.19M","-0.80%"
"2020-12-29","1,819.18","1,793.83","1,819.46","1,792.83","1.02B","1.74%"
"2020-12-28","1,788.04","1,781.99","1,788.04","1,779.36","1.01B","0.54%"
"2020-12-25","1,778.41","1,777.26","1,780.10","1,775.16","694.80M","0.23%"
"2020-12-24","1,774.27","1,774.23","1,783.21","1,770.81","878.40M","0.51%"
"2020-12-23","1,765.21","1,769.15","1,769.38","1,757.52","991.01M","0.23%"
"2020-12-22","1,761.12","1,774.43","1,777.32","1,755.30","1.07B","-1.56%"
"2020-12-21","1,789.05","1,798.16","1,804.22","1,779.10","1.04B","-0.23%"
"2020-12-18","1,793.24","1,791.09","1,796.84","1,787.19","1.30B","0.04%"
"2020-12-17","1,792.58","1,786.81","1,794.21","1,781.03","1.14B","0.32%"
"2020-12-16","1,786.83","1,792.92","1,796.82","1,784.70","1.11B","0.27%"
"2020-12-15","1,782.05","1,787.82","1,790.57","1,778.65","1.12B","-0.47%"
"2020-12-14","1,790.52","1,785.07","1,804.84","1,784.99","1.15B","0.48%"
"2020-12-11","1,782.01","1,779.01","1,784.81","1,771.42","1.28B","0.33%"
"2020-12-10","1,776.21","1,775.45","1,780.63","1,771.87","1.18B","-0.18%"
"2020-12-09","1,779.42","1,759.78","1,779.76","1,759.78","1.10B","1.17%"
"2020-12-08","1,758.81","1,752.11","1,762.48","1,751.63","1.03B","-0.11%"
"2020-12-07","1,760.75","1,785.83","1,785.83","1,759.16","1.17B","-0.86%"
"2020-12-04","1,775.94","1,770.70","1,778.02","1,768.73","1.15B","0.04%"
"2020-12-03","1,775.25","1,776.08","1,783.16","1,768.86","1.23B","0.07%"
"2020-12-02","1,773.97","1,778.68","1,779.73","1,769.43","1.43B","0.32%"
"2020-12-01","1,768.38","1,765.55","1,772.41","1,760.83","1.33B","0.77%"
"2020-11-30","1,754.92","1,789.92","1,790.30","1,753.92","2.49B","-1.77%"
"2020-11-27","1,786.52","1,780.62","1,792.97","1,775.83","1.53B","0.47%"
"2020-11-26","1,778.25","1,760.86","1,779.81","1,759.56","1.16B","0.60%"
"2020-11-25","1,767.67","1,781.12","1,790.17","1,765.10","1.55B","0.30%"
"2020-11-24","1,762.40","1,754.39","1,769.63","1,754.20","1.40B","2.03%"
"2020-11-20","1,727.39","1,721.39","1,727.39","1,717.16","1.09B","0.06%"
"2020-11-19","1,726.41","1,716.21","1,726.41","1,710.47","1.37B","0.33%"
"2020-11-18","1,720.65","1,726.93","1,727.74","1,715.49","1.19B","-0.81%"
"2020-11-17","1,734.66","1,740.36","1,740.62","1,724.35","1.37B","0.16%"
"2020-11-16","1,731.81","1,717.44","1,735.73","1,716.64","1.41B","1.68%"
"2020-11-13","1,703.22","1,714.72","1,717.44","1,692.99","1.33B","-1.33%"
"2020-11-12","1,726.23","1,727.80","1,735.32","1,714.58","1.35B","-0.16%"
"2020-11-11","1,729.07","1,719.81","1,729.35","1,715.98","1.68B","1.66%"
"2020-11-10","1,700.80","1,697.39","1,716.94","1,694.31","2.07B","1.12%"
"2020-11-09","1,681.90","1,671.99","1,686.51","1,670.26","1.23B","1.41%"
"2020-11-06","1,658.49","1,650.46","1,663.07","1,646.20","1.23B","0.52%"
"2020-11-05","1,649.94","1,629.94","1,651.79","1,628.58","1.34B","1.39%"
"2020-11-04","1,627.25","1,627.64","1,635.64","1,618.55","1.30B","1.20%"
"2020-11-02","1,607.95","1,592.16","1,616.18","1,591.49","1.19B","1.81%"
"2020-10-30","1,579.33","1,604.58","1,604.58","1,577.45","1.31B","-1.96%"
"2020-10-29","1,610.93","1,595.01","1,614.81","1,594.92","1.01B","-0.10%"
"2020-10-28","1,612.55","1,606.34","1,614.60","1,602.36","1.18B","-0.31%"
"2020-10-27","1,617.53","1,608.77","1,617.53","1,596.76","945.34M","-0.09%"
"2020-10-26","1,618.98","1,623.13","1,628.81","1,616.46","808.39M","-0.39%"
"2020-10-23","1,625.32","1,625.65","1,628.47","1,614.97","967.67M","0.34%"
"2020-10-22","1,619.79","1,627.92","1,628.27","1,617.26","863.17M","-1.09%"
"2020-10-21","1,637.60","1,633.03","1,645.34","1,632.66","943.31M","0.73%"
"2020-10-20","1,625.74","1,631.40","1,636.68","1,623.28","923.69M","-0.75%"
"2020-10-19","1,637.98","1,626.79","1,641.35","1,626.79","862.59M","1.25%"
"2020-10-16","1,617.69","1,627.64","1,628.01","1,615.60","917.58M","-0.86%"
"2020-10-15","1,631.79","1,639.61","1,641.79","1,628.96","888.31M","-0.74%"
"2020-10-14","1,643.90","1,641.65","1,645.45","1,637.83","967.37M","-0.32%"
"2020-10-13","1,649.10","1,650.51","1,651.10","1,640.48","870.81M","0.35%"
"2020-10-12","1,643.35","1,645.03","1,646.62","1,637.50","850.07M","-0.24%"
"2020-10-09","1,647.38","1,656.90","1,657.39","1,643.12","1.01B","-0.49%"
"2020-10-08","1,655.47","1,651.16","1,660.49","1,645.87","1.03B","0.55%"
"2020-10-07","1,646.47","1,635.31","1,648.15","1,634.31","932.03M","0.04%"
"2020-10-06","1,645.75","1,644.72","1,647.32","1,637.44","989.71M","0.52%"
"2020-10-05","1,637.25","1,626.85","1,642.48","1,626.78","1.05B","1.74%"
"2020-10-02","1,609.22","1,633.02","1,638.80","1,603.32","1.48B","-1.00%"
"2020-10-01","1,625.49","1,625.49","1,625.49","1,625.49","","0.00%"
"2020-09-30","1,625.49","1,650.32","1,654.18","1,625.49","1.44B","-1.97%"
"2020-09-29","1,658.10","1,650.71","1,665.90","1,645.48","1.14B","-0.23%"
"2020-09-28","1,661.93","1,646.28","1,661.93","1,641.15","1.46B","1.69%"
"2020-09-25","1,634.23","1,634.72","1,636.77","1,629.34","1.27B","0.48%"
"2020-09-24","1,626.44","1,634.61","1,636.48","1,624.50","1.25B","-1.08%"
"2020-09-23","1,644.25","1,638.82","1,646.62","1,632.80","1.52B","-0.13%"
"2020-09-18","1,646.42","1,638.89","1,647.78","1,638.60","1.50B","0.49%"
"2020-09-17","1,638.40","1,642.48","1,645.36","1,634.21","1.11B","-0.36%"
"2020-09-16","1,644.35","1,639.02","1,647.68","1,637.56","1.17B","0.21%"
"2020-09-15","1,640.84","1,643.68","1,644.50","1,635.12","1.17B","-0.62%"
"2020-09-14","1,651.10","1,641.13","1,652.20","1,640.53","1.18B","0.88%"
"2020-09-11","1,636.64","1,619.89","1,636.64","1,619.43","1.30B","0.72%"
"2020-09-10","1,624.86","1,615.05","1,625.30","1,614.48","1.15B","1.21%"
"2020-09-09","1,605.40","1,598.12","1,607.66","1,593.89","1.36B","-0.96%"
"2020-09-08","1,620.89","1,614.41","1,620.89","1,609.28","1.07B","0.69%"
"2020-09-07","1,609.74","1,613.18","1,619.10","1,607.43","1.06B","-0.42%"
"2020-09-04","1,616.60","1,611.33","1,619.66","1,610.39","1.07B","-0.90%"
"2020-09-03","1,631.24","1,639.40","1,639.59","1,628.43","1.02B","0.48%"
"2020-09-02","1,623.40","1,622.62","1,623.46","1,616.72","976.48M","0.47%"
"2020-09-01","1,615.81","1,613.64","1,618.54","1,606.84","1.03B","-0.15%"
"2020-08-31","1,618.18","1,621.93","1,635.64","1,617.66","1.34B","0.83%"
"2020-08-28","1,604.87","1,621.39","1,636.57","1,590.83","1.67B","-0.68%"
"2020-08-27","1,615.89","1,623.80","1,624.77","1,614.13","923.62M","-0.53%"
"2020-08-26","1,624.48","1,619.38","1,624.48","1,616.73","859.98M","-0.05%"
"2020-08-25","1,625.23","1,625.41","1,633.91","1,624.11","1.21B","1.13%"
"2020-08-24","1,607.13","1,604.16","1,608.13","1,600.03","776.14M","0.19%"
"2020-08-21","1,604.06","1,608.91","1,615.99","1,602.43","910.28M","0.30%"
"2020-08-20","1,599.20","1,605.76","1,612.56","1,598.35","945.67M","-0.90%"
"2020-08-19","1,613.73","1,604.98","1,616.15","1,603.01","915.33M","0.18%"
"2020-08-18","1,610.85","1,607.87","1,612.89","1,599.80","974.25M","0.06%"
"2020-08-17","1,609.82","1,618.57","1,624.41","1,609.82","819.22M","-0.84%"
"2020-08-14","1,623.38","1,624.61","1,627.86","1,619.16","1.06B","-0.05%"
"2020-08-13","1,624.15","1,619.96","1,628.67","1,614.28","1.41B","1.16%"
"2020-08-12","1,605.53","1,588.80","1,607.92","1,586.21","1.49B","1.23%"
"2020-08-11","1,585.96","1,561.16","1,586.02","1,560.17","1.63B","2.54%"
"2020-08-07","1,546.74","1,549.96","1,553.41","1,540.23","1.19B","-0.20%"
"2020-08-06","1,549.88","1,552.88","1,559.44","1,545.56","1.08B","-0.31%"
"2020-08-05","1,554.71","1,548.57","1,555.75","1,540.17","1.20B","-0.04%"
"2020-08-04","1,555.26","1,537.84","1,555.62","1,537.78","1.40B","2.14%"
